,input_angle,input_prheo,pspikenorm_ctr,fitgausspspikenorm_ctr,pspikenorm_fdE0,fitgausspspikenorm_fdE0,pspikenorm_ctrE0,fitgausspspikenorm_ctrE0,pspikenorm_fd,fitgausspspikenorm_fd
149,59,0.8473974676650133,0.15748018220082022,0.17610837440549892,0.28714046868780463,0.2932896057805117,0.2710520998602351,0.27933728940331465,0.4115498889270667,0.40543151148755174
150,60,0.8456546205427775,0.14607381169814512,0.1659573766948076,0.27275754765061966,0.2812457058166148,0.2567357142212694,0.2674203857377056,0.3972733112537653,0.3931098566741291
151,61,0.8438861572257356,0.13521689071578766,0.15623552065294968,0.2587095078938191,0.26950638899209506,0.24278383075132806,0.25582435155067695,0.3831332192292861,0.38096501579836856
152,62,0.8420922535383158,0.12490709493374948,0.14693649009359988,0.2450115035875193,0.2580751371059629,0.2292113947874485,0.24455189235581432,0.36914432421962945,0.36900392762729517
153,63,0.8402730875722545,0.11514003983589038,0.13805311448947094,0.2316775587966971,0.24695464822174623,0.21603207741931754,0.23360490008855933,0.35532101390589177,0.3572330334650884
154,64,0.8384288396571531,0.10590936792734654,0.12957744754358702,0.21872050921218703,0.23614686246305214,0.20325821534128,0.22298448352741196,0.3416773100652943,0.345658279620664
155,65,0.836559692330713,0.09720684939065555,0.1215008447987079,0.206151948851514,0.22565298931817523,0.19090075676557522,0.2126910001676186,0.32822682642350914,0.33428512105993713
156,66,0.8346658303086527,0.08902249515150482,0.11381403989306839,0.19398218235678047,0.2154735362758856,0.17896921410540598,0.20272408934548694,0.3149827268282051,0.32311852619380904
157,67,0.832747440454315,0.08134468114794538,0.10650721910361098,0.1822201834952949,0.20560833861583258,0.1674716241056058,0.193082706414309,0.3019576840059406,0.31216298275043697
158,68,0.8308047117479722,0.07416028243619045,0.0995700938516466,0.17087356043744356,0.1960565901792202,0.15641451605609796,0.1837651577767234,0.28916383917492017,0.30142250467815657
159,69,0.8288378352558344,0.0674548156256482,0.09299197088004342,0.15994852834526715,0.18681687494849072,0.14580288866869703,0.17476913658313512,0.27661276279447905,0.2909006400235277
160,70,0.8268470040987698,0.061212588019175736,0.08676181984529342,0.1494498897540671,0.1778871992686355,0.13564019613101116,0.16609175891146297,0.2643154167381559,0.28060047972736113
161,71,0.8248324134207435,0.055416851744741154,0.0808683381018378,0.1393810231682946,0.1692650245473819,0.1259283437724199,0.15772960024992574,0.2522821181806584,0.27052466728026553
162,72,0.8227942603569814,0.05004996110422027,0.07530001248956433,0.1297438802220827,0.1609473002768108,0.11666769368668153,0.14967873211172347,0.24052250548959728,0.26067540917821047
163,73,0.8207327440018678,0.045093531335779924,0.07004517796816602,0.12053899167472601,0.1529304972248846,0.10785708055450922,0.14193475861824645,0.22904550641048896,0.25105448611784426
164,74,0.8186480653765826,0.04052859698915627,0.06509207297383407,0.11176548242269675,0.14521064065183695,0.09949383779827596,0.13449285289576687,0.21785930882783727,0.24166326487081624
165,75,0.8165404273964865,0.03633576814842976,0.0604288914043452,0.10342109561356816,0.13778334341333429,0.09157383408135537,0.12734779313935513,0.20697133437612386,0.23250271077612997
166,76,0.8144100348382606,0.032495382803919864,0.05604383116780541,0.09550222584453319,0.13064383881969086,0.08409152003800566,0.12049399820693733,0.1963882151620662,0.2235734007895877
167,77,0.8122570943068096,0.028987653772109684,0.05192513925797885,0.08800396132056698,0.12378701312814433,0.07703998498810045,0.11392556261589248,0.18611577384347328,0.2148755370296656
168,78,0.8100818142019337,0.02579280868775179,0.048061153345123585,0.08092013473631353,0.11720743755320796,0.07041102325663014,0.10763629082429955,0.1761590072904882,0.20640896075967638
169,79,0.8078844046847785,0.022891221742434846,0.04444033989547619,0.07424338253331668,0.11089939968834668,0.06419520958314658,0.10161973068881225,0.16652207403196048,0.19817316674681723
170,80,0.8056650776440694,0.020263536015168806,0.04105132885488755,0.06796521207228508,0.10485693424061444,0.058381982973853885,0.09586920600109372,0.15720828566326278,0.19016731793965566
171,81,0.8034240466621394,0.01789077542870435,0.03788294495255993,0.062076076150818685,0.09907385298837953,0.052959738221637895,0.09037784801471024,0.14822010236222957,0.18239026040675935
172,82,0.8011615269807558,0.015754445565626312,0.03492423569933174,0.056565454192622905,0.09354377388079528,0.047915924199791314,0.08513862588430518,0.13955913262725922,0.1748405384805214
173,83,0.7988777354667566,0.013836622785832638,0.032164496171490295,0.05142193933701293,0.08826014920619274,0.04323714792645541,0.08014437594868445,0.1312261373163639,0.16751641005174592
174,84,0.7965728905774991,0.01212003129673978,0.029593290685669404,0.046633330569580585,0.08321629276502206,0.0389092833015298,0.0753878297990901,0.12322103802831079,0.16041586196223584
175,85,0.7942472123261359,0.010588108034514519,0.027200471483031705,0.042186728958503575,0.07840540599131177,0.0349175833387059,0.07086164108336548,0.11554292982756253,0.1535366254444475
176,86,0.7919009222467175,0.009225055414029914,0.024976194551687862,0.03806863699796844,0.07382060297479313,0.031246794654606454,0.06655841100587583,0.10819009827380857,0.1468761915592283
177,87,0.7895342433591365,0.008015882192753674,0.022910932725220524,0.03426506001240608,0.06945493434381883,0.02788127293684089,0.06247071249190073,0.10116004067516922,0.14043182658472525
178,88,0.7871474001339164,0.006946432865517956,0.020995486202330153,0.03076160854407018,0.0653014099769482,0.02480509809462599,0.058591112993717796,0.09444949144210657,0.13420058731172443
179,89,0.7847406184568553,0.006003406159876932,0.019220990638082826,0.02754360063310289,0.061353020518541516,0.02200218780059415,0.05491219592372196,0.08805445137738743,0.128179336202943
180,90,0.7823141255935305,0.005174363332985838,0.017578922961106913,0.02459616290430527,0.05760275768087597,0.01945640816099267,0.05142658070763662,0.0819702206966856,0.12236475637613085
